Question	Answer	Source	Metadata
You are now unemployed	If you have a change of heart, you know where to find me.	qna_chitchat_caring	editorial:chitchat
You are so fired	If you have a change of heart, you know where to find me.	qna_chitchat_caring	editorial:chitchat
You are unemployed	If you have a change of heart, you know where to find me.	qna_chitchat_caring	editorial:chitchat
You are unemployed now	If you have a change of heart, you know where to find me.	qna_chitchat_caring	editorial:chitchat
Any good jokes 	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Can you give me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Can you say a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Can you share a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Can you tell me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Do you have a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Do you have any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Do you know a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Do you know any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Give me a joke 	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Got a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
got any jokes to say	I can't think of one.	qna_chitchat_caring	editorial:chitchat
got any jokes to share	I can't think of one.	qna_chitchat_caring	editorial:chitchat
got any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Have any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
How about a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
I wanna hear a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
I want to hear a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
I want you to tell me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
I'd love it if you told me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
I'd love to hear a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
know any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Please give me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Please say a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Please share a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Please tell me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Say a joke 	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Tell a joke 	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Tell me a joke 	I can't think of one.	qna_chitchat_caring	editorial:chitchat
u know a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
u know any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
wanna say a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
wanna share a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
wanna tell me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What is a joke you know	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What is your favorite joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What jokes do you know	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What is a good joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What is a joke you know	I can't think of one.	qna_chitchat_caring	editorial:chitchat
What is a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Will you give me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Will you say a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Will you share a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Will you tell me a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
You know a joke	I can't think of one.	qna_chitchat_caring	editorial:chitchat
You know any jokes	I can't think of one.	qna_chitchat_caring	editorial:chitchat
Another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Any different jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Are there any other jokes that you know of	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Are there any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Can you tell me a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Can you tell me a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Can you tell me a second joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Can you tell me another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Can you tell me any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Do you know a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Do you know another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Do you know any new jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Do you know any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Don't you have any other jokes 	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Got a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Got a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Got a second joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Got any different jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Got any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How about a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How about a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How about a second joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How about another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How bout a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
How bout another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
I already heard that one	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
I want a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
I've already heard that one before	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Say a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Say a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Say another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me a different joke.	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me a dirty joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me a pirate joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me a science joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Tell me another joke.	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
u know a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
u know a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
u know a second joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
u know another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
u know any other jokes	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Wanna share a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Wanna share a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Wanna share another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Want to share a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Want to share a new joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Want to share another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What different jokes do you know	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What is a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What is another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes are there 	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes can you say	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes can you tell	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes do you have	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes do you know of	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What other jokes do you know	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What is a different joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
What is another joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
Will you tell me  a second joke	I don't really know any jokes.	qna_chitchat_caring	editorial:chitchat
